"idtdestinatario","codigofabrica","nombre","domicilio","idlocalidad","codigopostal","localidad","provincia","pais","tipodestinatario","descripcion","full_address","gps_coords"
"100000003231","1-2927","C Y A S.R.L.","CERRITO Nº 1650","1164.0","0.0","LOMAS DE ZAMORA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","C Y A S.R.L. (CERRITO Nº 1650 Loc.LOMAS DE ZAMORA)","CERRITO Nº 1650, LOMAS DE ZAMORA, BUENOS AIRES, ARGENTINA, 0.0, C Y A S.R.L. (CERRITO Nº 1650 Loc.LOMAS DE ZAMORA)",""
"100000003232","1-2928","MARISOL - C.G.B. S.A. (CASILLAS MARISOL)","1º DE MAYO 576","1816.0","0.0","LOS MOLINOS(SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","MARISOL - C.G.B. S.A. (CASILLAS MARISOL) (1º DE MAYO 576 Loc.LOS MOLINOS(SANTA FE))","1º DE MAYO 576, LOS MOLINOS(SANTA FE), SANTA FE, ARGENTINA, 0.0, MARISOL - C.G.B. S.A. (CASILLAS MARISOL) (1º DE MAYO 576 Loc.LOS MOLINOS(SANTA FE))",""
"100000003233","1-2929","TUBHIER S.A."," RUTA 7  KM 700,5","14753.0","0.0","VILLA MERCEDES(SAN LUIS)","SAN LUIS","ARGENTINA                                         ","OTROS DESTINOS","TUBHIER S.A. ( RUTA 7  KM 700,5 Loc.VILLA MERCEDES(SAN LUIS))","RUTA 7  KM 700,5, VILLA MERCEDES(SAN LUIS), SAN LUIS, ARGENTINA, 0.0, TUBHIER S.A. ( RUTA 7  KM 700,5 Loc.VILLA MERCEDES(SAN LUIS))",""
"100000000355","1-293","FULANITO S.A.","HONDURAS 87","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","FULANITO S.A. (HONDURAS 87 Loc.ROSARIO (SANTA FE))","HONDURAS 87, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, FULANITO S.A. (HONDURAS 87 Loc.ROSARIO (SANTA FE))",""
"100000003234","1-2930","COOP AGR GANADERA LTDA","BV RIVADAVIA 200","16985.0","5929.0","HERNANDO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","COOP AGR GANADERA LTDA (BV RIVADAVIA 200 Loc.HERNANDO)","BV RIVADAVIA 200, HERNANDO, CORDOBA, ARGENTINA, 5929.0, COOP AGR GANADERA LTDA (BV RIVADAVIA 200 Loc.HERNANDO)",""
"100000003235","1-2931","LAIKEN S.A","AV. RAMON CARRILLO 332","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","LAIKEN S.A (AV. RAMON CARRILLO 332 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","AV. RAMON CARRILLO 332, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, LAIKEN S.A (AV. RAMON CARRILLO 332 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"100000003236","1-2932","COPMACO LTDA","RUTA (A S. FRANCISCO) AL LADO DE HOTEL AMERIAN ","16461.0","5900.0","VILLA MARIA(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","COPMACO LTDA (RUTA (A S. FRANCISCO) AL LADO DE HOTEL AMERIAN  Loc.VILLA MARIA(CORDOBA))","RUTA (A S. FRANCISCO) AL LADO DE HOTEL AMERIAN, VILLA MARIA(CORDOBA), CORDOBA, ARGENTINA, 5900.0, COPMACO LTDA (RUTA (A S. FRANCISCO) AL LADO DE HOTEL AMERIAN  Loc.VILLA MARIA(CORDOBA))",""
"100000003237","1-2933","HCO - HUGO DEL CARMEN OJEDA","CARRIL RODRÍGUEZ PEÑA 3350","14602.0","5515.0","MAIPU(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","HCO - HUGO DEL CARMEN OJEDA (CARRIL RODRÍGUEZ PEÑA 3350 Loc.MAIPU(MENDOZA))","CARRIL RODRÍGUEZ PEÑA 3350, MAIPU(MENDOZA), MENDOZA, ARGENTINA, 5515.0, HCO - HUGO DEL CARMEN OJEDA (CARRIL RODRÍGUEZ PEÑA 3350 Loc.MAIPU(MENDOZA))",""
"100000003238","1-2934","AGRUCOR ACE ","SANTA FE","16106.0","0.0","RIO TERCERO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","AGRUCOR ACE (SANTA FE Loc.RIO TERCERO)","SANTA FE, RIO TERCERO, CORDOBA, ARGENTINA, 0.0, AGRUCOR ACE (SANTA FE Loc.RIO TERCERO)",""
"100000003239","1-2935","FEDERICO PABLO AUGUSTO","LOS POLACOS 8000","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","FEDERICO PABLO AUGUSTO (LOS POLACOS 8000 Loc.CORDOBA)","LOS POLACOS 8000, CORDOBA, CORDOBA, ARGENTINA, 0.0, FEDERICO PABLO AUGUSTO (LOS POLACOS 8000 Loc.CORDOBA)",""
"100000003240","1-2936","MUNICIPALIDAD DE LABOULAYE","INDEPENDENCIA 258","12020.0","0.0","LABOULAYE(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","MUNICIPALIDAD DE LABOULAYE (INDEPENDENCIA 258 Loc.LABOULAYE(CORDOBA))","INDEPENDENCIA 258, LABOULAYE(CORDOBA), CORDOBA, ARGENTINA, 0.0, MUNICIPALIDAD DE LABOULAYE (INDEPENDENCIA 258 Loc.LABOULAYE(CORDOBA))",""
"100000003241","1-2937","FERNANDEZ JOSE ALBERTO","A. EDISON 843","17835.0","0.0","SANTA ROSA(LA PAMPA)","LA PAMPA","ARGENTINA                                         ","OTROS DESTINOS","FERNANDEZ JOSE ALBERTO (A. EDISON 843 Loc.SANTA ROSA(LA PAMPA))","A. EDISON 843, SANTA ROSA(LA PAMPA), LA PAMPA, ARGENTINA, 0.0, FERNANDEZ JOSE ALBERTO (A. EDISON 843 Loc.SANTA ROSA(LA PAMPA))",""
"100000003242","1-2938","CENSOSUD S.A. SUC. EASY NEUQUEN","J.J. LASTRA 2400","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","OTROS DESTINOS","CENSOSUD S.A. SUC. EASY NEUQUEN (J.J. LASTRA 2400 Loc.NEUQUEN)","J.J. LASTRA 2400, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, CENSOSUD S.A. SUC. EASY NEUQUEN (J.J. LASTRA 2400 Loc.NEUQUEN)",""
"100000003243","1-2939","CORFONE CORPORACION FORESTAL NEUQUINA S.A.","JUAN JULIAN LASTRA 2090","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","OTROS DESTINOS","CORFONE CORPORACION FORESTAL NEUQUINA S.A. (JUAN JULIAN LASTRA 2090 Loc.NEUQUEN)","JUAN JULIAN LASTRA 2090, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, CORFONE CORPORACION FORESTAL NEUQUINA S.A. (JUAN JULIAN LASTRA 2090 Loc.NEUQUEN)",""
"100000000358","1-294","U.A.T.R.E - CATAMARCA","VICARIO SEGURA 408","11025.0","0.0","CATAMARCA","CATAMARCA","ARGENTINA                                         ","OTROS DESTINOS","U.A.T.R.E - CATAMARCA (VICARIO SEGURA 408 Loc.CATAMARCA)","VICARIO SEGURA 408, CATAMARCA, CATAMARCA, ARGENTINA, 0.0, U.A.T.R.E - CATAMARCA (VICARIO SEGURA 408 Loc.CATAMARCA)",""
"100000003244","1-2940","JHN S.A.","AV. ARMADA ARGENTINA 862","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","JHN S.A. (AV. ARMADA ARGENTINA 862 Loc.CORDOBA)","AV. ARMADA ARGENTINA 862, CORDOBA, CORDOBA, ARGENTINA, 0.0, JHN S.A. (AV. ARMADA ARGENTINA 862 Loc.CORDOBA)",""
"100000003245","1-2941","DINASOL S.R.L.","GONTERO 4593","2079.0","0.0","SAN FRANCISCO (DPTO.SAN JUSTO) CBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","DINASOL S.R.L. (GONTERO 4593 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)","GONTERO 4593, SAN FRANCISCO (DPTO.SAN JUSTO) CBA, CORDOBA, ARGENTINA, 0.0, DINASOL S.R.L. (GONTERO 4593 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)",""
"100000003246","1-2942","OBRADOR RIO PRIMERO","RN 19 S/N","11416.0","0.0","RIO PRIMERO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","OBRADOR RIO PRIMERO (RN 19 S/N Loc.RIO PRIMERO)","RN 19 S/N, RIO PRIMERO, CORDOBA, ARGENTINA, 0.0, OBRADOR RIO PRIMERO (RN 19 S/N Loc.RIO PRIMERO)",""
"100000003247","1-2943","OBRADOR CABALLITO","QUITO 4339","183.0","0.0","CABALLITO SUR","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","OBRADOR CABALLITO (QUITO 4339 Loc.CABALLITO SUR)","QUITO 4339, CABALLITO SUR, BUENOS AIRES, ARGENTINA, 0.0, OBRADOR CABALLITO (QUITO 4339 Loc.CABALLITO SUR)",""
"100000003248","1-2944","AGRICOLA BRONDINO GABRIEL JOSE"," A 3000 METROS DE RUTA 10","17084.0","0.0","COLAZO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","AGRICOLA BRONDINO GABRIEL JOSE ( A 3000 METROS DE RUTA 10 Loc.COLAZO)","A 3000 METROS DE RUTA 10, COLAZO, CORDOBA, ARGENTINA, 0.0, AGRICOLA BRONDINO GABRIEL JOSE ( A 3000 METROS DE RUTA 10 Loc.COLAZO)",""
"100000003249","1-2945","PLASTICOS SAN FRANCISCO S.R.L. DEPOSITO CASEROS","S/N","216.0","0.0","CASEROS(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","PLASTICOS SAN FRANCISCO S.R.L. DEPOSITO CASEROS (S/N Loc.CASEROS(BUENOS AIRES))","S/N, CASEROS(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, PLASTICOS SAN FRANCISCO S.R.L. DEPOSITO CASEROS (S/N Loc.CASEROS(BUENOS AIRES))",""
"100000003250","1-2946","DIA ARGENTINA S.A. SUC. PARANA","CARLOS B. PATAT 1350","2825.0","0.0","PARANACITO(ENTRE RIOS)","ENTRE RIOS","ARGENTINA                                         ","OTROS DESTINOS","DIA ARGENTINA S.A. SUC. PARANA (CARLOS B. PATAT 1350 Loc.PARANACITO(ENTRE RIOS))","CARLOS B. PATAT 1350, PARANACITO(ENTRE RIOS), ENTRE RIOS, ARGENTINA, 0.0, DIA ARGENTINA S.A. SUC. PARANA (CARLOS B. PATAT 1350 Loc.PARANACITO(ENTRE RIOS))",""
"100000003251","1-2947","ARENA HNOS PLANTA GRANADERO BAIGORRIA","CHARCAS 911 ESQUINA ORSETTI","1783.0","0.0","GRANADERO BAIGORRIA","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","ARENA HNOS PLANTA GRANADERO BAIGORRIA (CHARCAS 911 ESQUINA ORSETTI Loc.GRANADERO BAIGORRIA)","CHARCAS 911 ESQUINA ORSETTI, GRANADERO BAIGORRIA, SANTA FE, ARGENTINA, 0.0, ARENA HNOS PLANTA GRANADERO BAIGORRIA (CHARCAS 911 ESQUINA ORSETTI Loc.GRANADERO BAIGORRIA)",""
"100000003252","1-2948","COMUNA DE ALVEAR","PELLEGRINI 2063","1733.0","0.0","ALVEAR(SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","COMUNA DE ALVEAR (PELLEGRINI 2063 Loc.ALVEAR(SANTA FE))","PELLEGRINI 2063, ALVEAR(SANTA FE), SANTA FE, ARGENTINA, 0.0, COMUNA DE ALVEAR (PELLEGRINI 2063 Loc.ALVEAR(SANTA FE))",""
"100000003253","1-2949","GENESIO S.A.","AV. JAPON 2551","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","GENESIO S.A. (AV. JAPON 2551 Loc.CORDOBA)","AV. JAPON 2551, CORDOBA, CORDOBA, ARGENTINA, 0.0, GENESIO S.A. (AV. JAPON 2551 Loc.CORDOBA)",""
"100000000359","1-295","CASTRO; MARIO ANTONIO","LOTE 5 MANZANA 51","11085.0","0.0","SAN SALVADOR DE JUJUY","JUJUY","ARGENTINA                                         ","OTROS DESTINOS","CASTRO; MARIO ANTONIO (LOTE 5 MANZANA 51 Loc.SAN SALVADOR DE JUJUY)","LOTE 5 MANZANA 51, SAN SALVADOR DE JUJUY, JUJUY, ARGENTINA, 0.0, CASTRO; MARIO ANTONIO (LOTE 5 MANZANA 51 Loc.SAN SALVADOR DE JUJUY)",""
"100000003254","1-2950","METALCRAF SOCIEDAD ANONIMA","JORGE O BRIEN 67","13878.0","0.0","SAN JOSE(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","METALCRAF SOCIEDAD ANONIMA (JORGE O BRIEN 67 Loc.SAN JOSE(MENDOZA))","JORGE O BRIEN 67, SAN JOSE(MENDOZA), MENDOZA, ARGENTINA, 0.0, METALCRAF SOCIEDAD ANONIMA (JORGE O BRIEN 67 Loc.SAN JOSE(MENDOZA))",""
"100000003255","1-2951","GRUPO GENESIS S.R.L. (MUNDO OBRA)","ALMAFUERTA 285","2500.0","0.0","PERGAMINO","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","GRUPO GENESIS S.R.L. (MUNDO OBRA) (ALMAFUERTA 285 Loc.PERGAMINO)","ALMAFUERTA 285, PERGAMINO, BUENOS AIRES, ARGENTINA, 0.0, GRUPO GENESIS S.R.L. (MUNDO OBRA) (ALMAFUERTA 285 Loc.PERGAMINO)",""
"100000003256","1-2952","MOLIENDA CONCARAN","AUT. PROV. 55 KM 898","16176.0","0.0","CONCARAN","SAN LUIS","ARGENTINA                                         ","OTROS DESTINOS","MOLIENDA CONCARAN (AUT. PROV. 55 KM 898 Loc.CONCARAN)","AUT. PROV. 55 KM 898, CONCARAN, SAN LUIS, ARGENTINA, 0.0, MOLIENDA CONCARAN (AUT. PROV. 55 KM 898 Loc.CONCARAN)",""
"100000003257","1-2953","CRIVELLO S.R.L.","JORGE SAPENE 336","2349.0","0.0","MONTE BUEY","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","CRIVELLO S.R.L. (JORGE SAPENE 336 Loc.MONTE BUEY)","JORGE SAPENE 336, MONTE BUEY, CORDOBA, ARGENTINA, 0.0, CRIVELLO S.R.L. (JORGE SAPENE 336 Loc.MONTE BUEY)",""
"100000003258","1-2954","EXTRUSYSTEM S.A.","SANTIAGO PAMPIGLIONE 4425","2079.0","0.0","SAN FRANCISCO (DPTO.SAN JUSTO) CBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","EXTRUSYSTEM S.A. (SANTIAGO PAMPIGLIONE 4425 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)","SANTIAGO PAMPIGLIONE 4425, SAN FRANCISCO (DPTO.SAN JUSTO) CBA, CORDOBA, ARGENTINA, 0.0, EXTRUSYSTEM S.A. (SANTIAGO PAMPIGLIONE 4425 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)",""
"100000003259","1-2955","CORRALON CHIARAMONTE S.R.L.","AV. COLON 3713","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","CORRALON CHIARAMONTE S.R.L. (AV. COLON 3713 Loc.CORDOBA)","AV. COLON 3713, CORDOBA, CORDOBA, ARGENTINA, 0.0, CORRALON CHIARAMONTE S.R.L. (AV. COLON 3713 Loc.CORDOBA)",""
"100000003260","1-2956","SANTAGATA NICOLAS","RIO DE JANEIRO 1519","11060.0","0.0","VILLA ALLENDE","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","SANTAGATA NICOLAS (RIO DE JANEIRO 1519 Loc.VILLA ALLENDE)","RIO DE JANEIRO 1519, VILLA ALLENDE, CORDOBA, ARGENTINA, 0.0, SANTAGATA NICOLAS (RIO DE JANEIRO 1519 Loc.VILLA ALLENDE)",""
"100000003261","1-2957","PRODUCTOS DE CALIDAD S.A.","AV. EVA PERON 1625","11254.0","0.0","MALAGUEÑO(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","PRODUCTOS DE CALIDAD S.A. (AV. EVA PERON 1625 Loc.MALAGUEÑO(CORDOBA))","AV. EVA PERON 1625, MALAGUEÑO(CORDOBA), CORDOBA, ARGENTINA, 0.0, PRODUCTOS DE CALIDAD S.A. (AV. EVA PERON 1625 Loc.MALAGUEÑO(CORDOBA))",""
"100000003265","1-2958","DAVID OSCAR RUBEN","ELPIDIO GONZALEZ 320","13598.0","0.0","GODOY CRUZ","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","DAVID OSCAR RUBEN (ELPIDIO GONZALEZ 320 Loc.GODOY CRUZ)","ELPIDIO GONZALEZ 320, GODOY CRUZ, MENDOZA, ARGENTINA, 0.0, DAVID OSCAR RUBEN (ELPIDIO GONZALEZ 320 Loc.GODOY CRUZ)",""
"100000003263","1-2959","SOHO PARK","GENERAL PAZ Y DANTE ALIGHIERI 199/303","2079.0","0.0","SAN FRANCISCO (DPTO.SAN JUSTO) CBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","SOHO PARK (GENERAL PAZ Y DANTE ALIGHIERI 199/303 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)","GENERAL PAZ Y DANTE ALIGHIERI 199/303, SAN FRANCISCO (DPTO.SAN JUSTO) CBA, CORDOBA, ARGENTINA, 0.0, SOHO PARK (GENERAL PAZ Y DANTE ALIGHIERI 199/303 Loc.SAN FRANCISCO (DPTO.SAN JUSTO) CBA)",""
"100000000360","1-296","QUILCAR S.R.L.","TUCUMAN 4095","1313.0","0.0","QUILMES(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","QUILCAR S.R.L. (TUCUMAN 4095 Loc.QUILMES(BUENOS AIRES))","TUCUMAN 4095, QUILMES(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, QUILCAR S.R.L. (TUCUMAN 4095 Loc.QUILMES(BUENOS AIRES))",""
"100000003264","1-2960","CORDEIRO Y CIA SRL","AV. MANUEL SAVIO 5656 -  LOTE 3","99000.0","0.0","FERREYRA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","CORDEIRO Y CIA SRL (AV. MANUEL SAVIO 5656 -  LOTE 3 Loc.FERREYRA)","AV. MANUEL SAVIO 5656 -  LOTE 3, FERREYRA, CORDOBA, ARGENTINA, 0.0, CORDEIRO Y CIA SRL (AV. MANUEL SAVIO 5656 -  LOTE 3 Loc.FERREYRA)",""
"100000003266","1-2961","CORRALON ANTONIO Y MIGUEL GIORDANO","ALBERDI 278","12020.0","0.0","LABOULAYE(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","CORRALON ANTONIO Y MIGUEL GIORDANO (ALBERDI 278 Loc.LABOULAYE(CORDOBA))","ALBERDI 278, LABOULAYE(CORDOBA), CORDOBA, ARGENTINA, 0.0, CORRALON ANTONIO Y MIGUEL GIORDANO (ALBERDI 278 Loc.LABOULAYE(CORDOBA))",""
"100000003267","1-2962","CENSIMA S.A.I.C. ","LIBRES DEL SUR 555","1409.0","0.0","FLORENCIO VARELA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","CENSIMA S.A.I.C. (LIBRES DEL SUR 555 Loc.FLORENCIO VARELA)","LIBRES DEL SUR 555, FLORENCIO VARELA, BUENOS AIRES, ARGENTINA, 0.0, CENSIMA S.A.I.C. (LIBRES DEL SUR 555 Loc.FLORENCIO VARELA)",""
"100000003268","1-2963","ECONOVO VIAL S.R.L.","ONCATIVO Nº 5986","16309.0","0.0","ONCATIVO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","ECONOVO VIAL S.R.L. (ONCATIVO Nº 5986 Loc.ONCATIVO)","ONCATIVO Nº 5986, ONCATIVO, CORDOBA, ARGENTINA, 0.0, ECONOVO VIAL S.R.L. (ONCATIVO Nº 5986 Loc.ONCATIVO)",""
"100000003270","1-2964","MOLVENTO","RUTA PROV. N°5 KM 62 SOBRE LAGO LOS MOLINOS","12216.0","0.0","VILLA CIUDAD PARQUE LOS REARTE","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","MOLVENTO (RUTA PROV. N°5 KM 62 SOBRE LAGO LOS MOLINOS Loc.VILLA CIUDAD PARQUE LOS REARTE)","RUTA PROV. N°5 KM 62 SOBRE LAGO LOS MOLINOS, VILLA CIUDAD PARQUE LOS REARTE, CORDOBA, ARGENTINA, 0.0, MOLVENTO (RUTA PROV. N°5 KM 62 SOBRE LAGO LOS MOLINOS Loc.VILLA CIUDAD PARQUE LOS REARTE)",""
"100000003269","1-2965","ALUMINIO ESTRUCTURAL S.R.L.","LOS QUEBRACHOS ESQUINA LOS AROMOS LOTE 3 MZA 42","12033.0","0.0","LA CALERA (DPTO.COLON)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","ALUMINIO ESTRUCTURAL S.R.L. (LOS QUEBRACHOS ESQUINA LOS AROMOS LOTE 3 MZA 42 Loc.LA CALERA (DPTO.COLON))","LOS QUEBRACHOS ESQUINA LOS AROMOS LOTE 3 MZA 42, LA CALERA (DPTO.COLON), CORDOBA, ARGENTINA, 0.0, ALUMINIO ESTRUCTURAL S.R.L. (LOS QUEBRACHOS ESQUINA LOS AROMOS LOTE 3 MZA 42 Loc.LA CALERA (DPTO.COLON))",""
"100000003271","1-2966","CENCOSUD ","25 DE MAYO ESQ. PERON","15062.0","0.0","SAN LUIS(SAN LUIS)","SAN LUIS","ARGENTINA                                         ","OTROS DESTINOS","CENCOSUD (25 DE MAYO ESQ. PERON Loc.SAN LUIS(SAN LUIS))","25 DE MAYO ESQ. PERON, SAN LUIS(SAN LUIS), SAN LUIS, ARGENTINA, 0.0, CENCOSUD (25 DE MAYO ESQ. PERON Loc.SAN LUIS(SAN LUIS))",""
"100000003272","1-2967","EL DEPOSITO S.R.L.","ACCESO SUR 483","13598.0","0.0","GODOY CRUZ","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","EL DEPOSITO S.R.L. (ACCESO SUR 483 Loc.GODOY CRUZ)","ACCESO SUR 483, GODOY CRUZ, MENDOZA, ARGENTINA, 0.0, EL DEPOSITO S.R.L. (ACCESO SUR 483 Loc.GODOY CRUZ)",""
"100000003273","1-2968","CORRALON LUJAN S.A.","GUIÑAZU 643","13876.0","0.0","LUJAN DE CUYO(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","CORRALON LUJAN S.A. (GUIÑAZU 643 Loc.LUJAN DE CUYO(MENDOZA))","GUIÑAZU 643, LUJAN DE CUYO(MENDOZA), MENDOZA, ARGENTINA, 0.0, CORRALON LUJAN S.A. (GUIÑAZU 643 Loc.LUJAN DE CUYO(MENDOZA))",""
"100000003274","1-2969","DIAZ MARIO ROBERTO","MONSEÑOR PABLO CABRERA 3025 ESQ. MONTENEGRO","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","DIAZ MARIO ROBERTO (MONSEÑOR PABLO CABRERA 3025 ESQ. MONTENEGRO Loc.CORDOBA)","MONSEÑOR PABLO CABRERA 3025 ESQ. MONTENEGRO, CORDOBA, CORDOBA, ARGENTINA, 0.0, DIAZ MARIO ROBERTO (MONSEÑOR PABLO CABRERA 3025 ESQ. MONTENEGRO Loc.CORDOBA)",""
"100000003275","1-2970","INAGRI","COLON 155","16461.0","0.0","VILLA MARIA(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","INAGRI (COLON 155 Loc.VILLA MARIA(CORDOBA))","COLON 155, VILLA MARIA(CORDOBA), CORDOBA, ARGENTINA, 0.0, INAGRI (COLON 155 Loc.VILLA MARIA(CORDOBA))",""
"100000003276","1-2971","BARBERO RUBEN OSCAR","SSSSSS","15950.0","0.0","PASCO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","BARBERO RUBEN OSCAR (SSSSSS Loc.PASCO)","SSSSSS, PASCO, CORDOBA, ARGENTINA, 0.0, BARBERO RUBEN OSCAR (SSSSSS Loc.PASCO)",""
"100000003277","1-2972","LEDO KARINA","AV. SOLDADO AGUIRRE 2895","1731.0","0.0","VILLA GOBERNADOR GALVEZ","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","LEDO KARINA (AV. SOLDADO AGUIRRE 2895 Loc.VILLA GOBERNADOR GALVEZ)","AV. SOLDADO AGUIRRE 2895, VILLA GOBERNADOR GALVEZ, SANTA FE, ARGENTINA, 0.0, LEDO KARINA (AV. SOLDADO AGUIRRE 2895 Loc.VILLA GOBERNADOR GALVEZ)",""
"100000003278","1-2973","SANIFERR DE E.P. PERUZZI","SAN LORENZO 7158","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","SANIFERR DE E.P. PERUZZI (SAN LORENZO 7158 Loc.ROSARIO (SANTA FE))","SAN LORENZO 7158, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, SANIFERR DE E.P. PERUZZI (SAN LORENZO 7158 Loc.ROSARIO (SANTA FE))",""
"100000003279","1-2974","PLANTA KONORR","CALLE 5 ENTRE 7 Y 8","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","PLANTA KONORR (CALLE 5 ENTRE 7 Y 8 Loc.PILAR(BUENOS AIRES))","CALLE 5 ENTRE 7 Y 8, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, PLANTA KONORR (CALLE 5 ENTRE 7 Y 8 Loc.PILAR(BUENOS AIRES))",""
"100000003280","1-2975","ORFILA","BOULOGNE SUR MER M5570","14333.0","0.0","SAN MARTIN(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","ORFILA (BOULOGNE SUR MER M5570 Loc.SAN MARTIN(MENDOZA))","BOULOGNE SUR MER M5570, SAN MARTIN(MENDOZA), MENDOZA, ARGENTINA, 0.0, ORFILA (BOULOGNE SUR MER M5570 Loc.SAN MARTIN(MENDOZA))",""
"100000003281","1-2976","MARLEW S.A.","PERU 1835","1274.0","0.0","AVELLANEDA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","MARLEW S.A. (PERU 1835 Loc.AVELLANEDA(BUENOS AIRES))","PERU 1835, AVELLANEDA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, MARLEW S.A. (PERU 1835 Loc.AVELLANEDA(BUENOS AIRES))",""
"100000003282","1-2977","MATOSIAN LUCIANO EZEQUIEL","JUAN MANUEL DE ROSAS ESQ. SABATINI","15764.0","0.0","VILLA CURA BROCHERO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","MATOSIAN LUCIANO EZEQUIEL (JUAN MANUEL DE ROSAS ESQ. SABATINI Loc.VILLA CURA BROCHERO)","JUAN MANUEL DE ROSAS ESQ. SABATINI, VILLA CURA BROCHERO, CORDOBA, ARGENTINA, 0.0, MATOSIAN LUCIANO EZEQUIEL (JUAN MANUEL DE ROSAS ESQ. SABATINI Loc.VILLA CURA BROCHERO)",""
